dx_1
-1.0,-1.0,-1.0
-1.0,-1.0,-0.9980000000000022
-1.0,-1.0,-0.9940000000000236
-1.0,-1.0,-0.9900000000000166
-1.0,-1.0,-0.9860000000000252
-1.0,-1.0,-0.982000000000032
-1.0,-1.0,-0.9780000000000273
-1.0,-1.0,-0.9740000000000478
-1.0,-1.0,-0.9700000000000303
-1.0,-1.0,-0.9660000000000095
-1.0,-1.0,-0.9620000000000349
-1.0,-1.0,-0.9580000000000284
-1.0,-1.0,-0.9540000000000312
-1.0,-1.0,-0.9500000000000393
-1.0,-1.0,-0.9460000000000279
-1.0,-1.0,-0.9420000000000506
-1.0,-1.0,-0.9380000000000255
-1.0,-1.0,-0.9340000000000079
-1.0,-1.0,-0.9300000000000249
-1.0,-1.0,-0.9260000000000224
-1.0,-1.0,-0.9220000000000257
-1.0,-1.0,-0.9180000000000382
-1.0,-1.0,-0.9140000000000281
-1.0,-1.0,-0.9100000000000562
-1.0,-1.0,-0.9060000000000333
-1.0,-1.0,-0.9020000000000219
-1.0,-1.0,-0.898000000000042
-1.0,-1.0,-0.8940000000000465
-1.0,-1.0,-0.8900000000000537
-1.0,-1.0,-0.8860000000000743
-1.0,-1.0,-0.8820000000000692
-1.0,-1.0,-0.8780000000000926
-1.0,-1.0,-0.8740000000000755
-1.0,-1.0,-0.8700000000001005
-1.0,-1.0,-0.8660000000001268
-1.0,-1.0,-0.8620000000001109
-1.0,-1.0,-0.8580000000001252
-1.0,-1.0,-0.8540000000001245
-1.0,-1.0,-0.8500000000001273
-1.0,-1.0,-0.8460000000001421
-1.0,-1.0,-0.8420000000001333
-1.0,-1.0,-0.8380000000001078
-1.0,-1.0,-0.8340000000000876
-1.0,-1.0,-0.8300000000000775
-1.0,-1.0,-0.8260000000001015
-1.0,-1.0,-0.8220000000001074
-1.0,-1.0,-0.8180000000001209
-1.0,-1.0,-0.8140000000001432
-1.0,-1.0,-0.8100000000001459
-1.0,-1.0,-0.8060000000001288
-1.0,-1.0,-0.802000000000121
-1.0,-1.0,-0.7980000000001201
-1.0,-1.0,-0.7940000000001118
-1.0,-1.0,-0.7900000000001279
-1.0,-1.0,-0.7860000000001081
-1.0,-1.0,-0.7820000000000856
-1.0,-1.0,-0.7780000000001097
-1.0,-1.0,-0.7740000000001045
-1.0,-1.0,-0.770000000000117
-1.0,-1.0,-0.7660000000001291
-1.0,-1.0,-0.7620000000001306
-1.0,-1.0,-0.7580000000001046
-1.0,-1.0,-0.754000000000095
-1.0,-1.0,-0.7500000000000867
